Time	 LatitudeDegrees 	 LongitudeDegrees 	 AltitudeMeters 	 DistanceMeters 	HeartRateBpm	Cadence	 Speed 
8:04:24 PM	 49.2752757109701 	 (123.2513190060850)	 83.40 	 10,610.540 	125	0	 11.192 
8:04:25 PM	 49.2752975877374 	 (123.2511685509230)	 82.40 	 10,621.610 	124	0	 11.163 
8:04:26 PM	 49.2753139324486 	 (123.2510187663130)	 82.00 	 10,632.370 	123	82	 11.105 
8:04:27 PM	 49.2753334622830 	 (123.2508708257220)	 81.00 	 10,643.730 	123	112	 11.163 
8:04:28 PM	 49.2753633856773 	 (123.2507266569880)	 80.80 	 10,654.860 	123	112	 11.105 
8:04:29 PM	 49.2754133418202 	 (123.2505994196980)	 80.00 	 10,666.050 	123	112	 11.133 
8:04:30 PM	 49.2754763737320 	 (123.2504893653090)	 79.40 	 10,677.200 	123	112	 10.937 
8:04:31 PM	 49.2755539063364 	 (123.2503974996500)	 79.00 	 10,688.170 	122	0	 10.937 
8:04:32 PM	 49.2756438441574 	 (123.2503314502530)	 78.40 	 10,699.160 	122	0	 10.963 
8:04:34 PM	 49.2758387234061 	 (123.2502260897300)	 78.00 	 10,720.870 	121	0	 11.105 
8:04:35 PM	 49.2759360373020 	 (123.2501721102740)	 77.40 	 10,732.660 	121	0	 11.279 
8:04:36 PM	 49.2760340217500 	 (123.2501139398660)	 77.00 	 10,743.870 	120	0	 11.491 
8:04:37 PM	 49.2761315032839 	 (123.2500517461440)	 76.40 	 10,755.540 	120	0	 11.708 
8:04:38 PM	 49.2762250453233 	 (123.2499853614710)	 76.00 	 10,767.230 	119	0	 11.838 
8:04:39 PM	 49.2763197608292 	 (123.2499087508760)	 75.40 	 10,779.550 	119	0	 12.104 
8:04:40 PM	 49.2764117103070 	 (123.2498218305400)	 75.00 	 10,791.730 	118	0	 12.171 
8:04:41 PM	 49.2765037436038 	 (123.2497256901110)	 74.00 	 10,803.940 	118	0	 12.381 
8:04:42 PM	 49.2765943519771 	 (123.2496231794350)	 73.40 	 10,816.460 	117	0	 12.454 
8:04:43 PM	 49.2766827810555 	 (123.2495150528840)	 72.40 	 10,829.000 	117	0	 12.604 
8:04:44 PM	 49.2767676897346 	 (123.2493948563930)	 71.80 	 10,841.700 	116	0	 12.755 
8:04:45 PM	 49.2768487427383 	 (123.2492672000080)	 70.80 	 10,854.740 	116	0	 12.984 
8:04:46 PM	 49.2769272811710 	 (123.2491343468420)	 70.00 	 10,867.790 	115	0	 13.102 
8:04:47 PM	 49.2769997008144 	 (123.2489909324790)	 69.00 	 10,881.030 	114	0	 13.142 
8:04:48 PM	 49.2770654987543 	 (123.2488414831450)	 68.40 	 10,894.400 	113	0	 13.223 
8:04:49 PM	 49.2771220766007 	 (123.2486842386420)	 67.40 	 10,907.580 	113	0	 13.223 
8:04:50 PM	 49.2771763913333 	 (123.2485217135390)	 66.80 	 10,920.320 	112	0	 13.142 
8:04:51 PM	 49.2772347293794 	 (123.2483618706460)	 66.00 	 10,933.550 	112	0	 13.064 
8:04:52 PM	 49.2772936541587 	 (123.2482014410190)	 65.00 	 10,947.000 	112	0	 13.223 
8:04:53 PM	 49.2773514054715 	 (123.2480403408400)	 64.00 	 10,960.040 	112	0	 13.305 
8:04:54 PM	 49.2774078994989 	 (123.2478788215660)	 63.40 	 10,973.240 	111	0	 13.347 
8:04:55 PM	 49.2774652317166 	 (123.2477161288260)	 62.60 	 10,986.790 	110	0	 13.387 
8:04:56 PM	 49.2775156069546 	 (123.2475530169900)	 62.20 	 11,000.480 	108	0	 13.387 
8:04:57 PM	 49.2775689996778 	 (123.2473894860590)	 61.40 	 11,013.450 	107	0	 13.347 
8:04:58 PM	 49.2776316963136 	 (123.2472283858800)	 60.40 	 11,027.240 	106	0	 13.513 
8:04:59 PM	 49.2776966560631 	 (123.2470718119290)	 60.00 	 11,040.950 	105	0	 13.642 
8:05:00 PM	 49.2777623701840 	 (123.2469133101400)	 59.20 	 11,054.500 	104	0	 13.642 
8:05:01 PM	 49.2778302635997 	 (123.2467559818170)	 58.40 	 11,068.160 	104	0	 13.772 
8:05:02 PM	 49.2778974026441 	 (123.2465971447520)	 57.60 	 11,081.760 	103	0	 13.862 
8:05:03 PM	 49.2779668886214 	 (123.2464392296960)	 57.00 	 11,095.750 	103	0	 13.906 
8:05:04 PM	 49.2780332732945 	 (123.2462812308220)	 56.40 	 11,110.040 	103	0	 13.996 
8:05:05 PM	 49.2781020887196 	 (123.2461233995850)	 55.40 	 11,124.080 	104	0	 13.996 
8:05:06 PM	 49.2781766038388 	 (123.2459636405110)	 54.60 	 11,138.450 	104	0	 14.321 
8:05:07 PM	 49.2782474309206 	 (123.2457994390270)	 54.20 	 11,152.700 	103	0	 14.515 
8:05:08 PM	 49.2783201858401 	 (123.2456338964400)	 53.40 	 11,167.050 	103	0	 14.614 
8:05:09 PM	 49.2783957067877 	 (123.2454683538520)	 52.40 	 11,182.040 	103	0	 14.763 
8:05:10 PM	 49.2784733232110 	 (123.2452989555890)	 51.40 	 11,197.040 	102	0	 14.826 
8:05:11 PM	 49.2785528674721 	 (123.2451284676790)	 50.40 	 11,212.250 	102	0	 15.034 
8:05:12 PM	 49.2786304000765 	 (123.2449556328350)	 49.40 	 11,227.200 	102	0	 15.034 
8:05:13 PM	 49.2787043284624 	 (123.2447839714580)	 48.20 	 11,242.540 	103	0	 15.142 
8:05:14 PM	 49.2787759099155 	 (123.2446189317850)	 47.20 	 11,257.450 	103	0	 15.088 
8:05:15 PM	 49.2788544483482 	 (123.2444567419580)	 46.00 	 11,272.260 	103	0	 14.826 
8:05:16 PM	 49.2789329867810 	 (123.2442922051990)	 45.00 	 11,286.820 	103	0	 14.574 
8:05:17 PM	 49.2790029756724 	 (123.2441256567830)	 43.60 	 11,301.190 	103	0	 14.302 
8:05:18 PM	 49.2790586315095 	 (123.2439591083670)	 43.40 	 11,315.460 	103	0	 14.067 
8:05:19 PM	 49.2791155446320 	 (123.2438011933110)	 43.00 	 11,328.620 	103	0	 13.619 
8:05:20 PM	 49.2791649978607 	 (123.2436322979620)	 42.40 	 11,342.230 	104	0	 13.574 
8:05:21 PM	 49.2792009562253 	 (123.2434555236250)	 42.20 	 11,355.980 	104	0	 13.619 
8:05:22 PM	 49.2792245093733 	 (123.2432774081820)	 41.60 	 11,369.700 	104	0	 13.619 
8:05:23 PM	 49.2792393453419 	 (123.2430938445030)	 41.60 	 11,383.000 	104	0	 13.531 
8:05:24 PM	 49.2792494874447 	 (123.2429106999180)	 41.40 	 11,396.660 	104	0	 13.574 
8:05:25 PM	 49.2792509961873 	 (123.2427305728190)	 41.00 	 11,410.130 	104	0	 13.362 
8:05:26 PM	 49.2792516667395 	 (123.2425518706440)	 40.40 	 11,423.010 	105	0	 13.362 
8:05:27 PM	 49.2792488168925 	 (123.2423751801250)	 40.00 	 11,436.620 	105	0	 13.239 
8:05:28 PM	 49.2792441230267 	 (123.2421984057870)	 39.40 	 11,449.620 	105	0	 13.116 
8:05:29 PM	 49.2792395129799 	 (123.2420222181820)	 39.00 	 11,462.510 	105	0	 13.090 
8:05:30 PM	 49.2792353220283 	 (123.2418441027400)	 38.40 	 11,475.840 	106	0	 12.880 
8:05:31 PM	 49.2792251799255 	 (123.2416689209640)	 37.60 	 11,488.300 	108	0	 12.765 
8:05:32 PM	 49.2792162112891 	 (123.2415050547560)	 37.40 	 11,500.700 	108	0	 12.045 
8:05:33 PM	 49.2792100086808 	 (123.2413462176910)	 36.60 	 11,512.030 	109	0	 11.494 
8:05:34 PM	 49.2792065721005 	 (123.2411969359960)	 36.20 	 11,523.090 	110	0	 11.078 
8:05:35 PM	 49.2791988607496 	 (123.2410510070620)	 35.60 	 11,533.620 	110	0	 10.585 
8:05:36 PM	 49.2791913170367 	 (123.2409121189260)	 35.20 	 11,543.540 	111	0	 9.899 
8:05:38 PM	 49.2791804205626 	 (123.2406791858370)	 35.20 	 11,561.660 	110	0	 8.352 
8:05:41 PM	 49.2791862878948 	 (123.2404833007600)	 35.20 	 11,578.460 	108	0	 4.618 
8:05:42 PM	 49.2792060691863 	 (123.2404751703140)	 35.20 	 11,582.280 	109	0	 3.887 
8:05:43 PM	 49.2792219948023 	 (123.2404905091970)	 35.20 	 11,584.780 	109	0	 2.463 
8:05:46 PM	 49.2792191449552 	 (123.2405072730030)	 35.20 	 11,588.990 	111	0	 -   
8:06:02 PM	 49.2792231682687 	 (123.2405725680290)	 35.20 	 11,588.990 	112	21	 1.991 
8:06:07 PM	 49.2792314663529 	 (123.2408607378600)	 35.20 	 11,604.130 	115	60	 4.869 
8:06:10 PM	 49.2792198993265 	 (123.2411600556220)	 35.20 	 11,622.700 	119	78	 6.639 
8:06:11 PM	 49.2792251799255 	 (123.2412667572490)	 35.20 	 11,629.730 	122	82	 6.965 
8:06:12 PM	 49.2792358249425 	 (123.2413782365620)	 35.20 	 11,636.730 	124	86	 7.271 
8:06:14 PM	 49.2792459670454 	 (123.2415835931890)	 35.20 	 11,651.440 	127	92	 7.103 
8:06:16 PM	 49.2792571987956 	 (123.2417709287250)	 35.20 	 11,664.780 	131	93	 6.539 
8:06:17 PM	 49.2792596295475 	 (123.2418574299660)	 35.40 	 11,671.150 	132	93	 6.362 
8:06:18 PM	 49.2792552709579 	 (123.2419399917120)	 36.00 	 11,677.250 	133	98	 6.125 
8:06:19 PM	 49.2792515829205 	 (123.2420207932590)	 36.40 	 11,683.250 	135	95	 5.922 
8:06:20 PM	 49.2792514152824 	 (123.2421024329960)	 36.60 	 11,689.200 	137	94	 5.889 
8:06:21 PM	 49.2792532593011 	 (123.2421811390660)	 37.20 	 11,694.960 	138	94	 5.809 
8:06:24 PM	 49.2792492359876 	 (123.2424092106520)	 38.20 	 11,711.440 	141	95	 5.386 
8:06:25 PM	 49.2792518343776 	 (123.2424828875800)	 38.40 	 11,716.750 	142	95	 5.344 
8:06:26 PM	 49.2792532593011 	 (123.2425562292330)	 39.00 	 11,722.000 	142	93	 5.291 
8:06:27 PM	 49.2792552709579 	 (123.2426264695820)	 39.40 	 11,727.330 	143	93	 5.228 
8:06:32 PM	 49.2792722862213 	 (123.2429437246170)	 39.40 	 11,751.500 	145	97	 4.762 
8:06:34 PM	 49.2792742978781 	 (123.2430680282410)	 40.00 	 11,761.330 	145	89	 4.927 
8:06:35 PM	 49.2792731244117 	 (123.2431323174380)	 40.40 	 11,766.290 	146	90	 5.031 
8:06:36 PM	 49.2792737111449 	 (123.2431961875400)	 41.00 	 11,771.400 	146	91	 5.151 
8:06:37 PM	 49.2792652454227 	 (123.2432533521200)	 41.40 	 11,776.660 	146	90	 5.190 
8:06:38 PM	 49.2792596295475 	 (123.2433094270520)	 42.00 	 11,781.620 	147	89	 5.019 
8:06:40 PM	 49.2792380880564 	 (123.2434193976220)	 42.00 	 11,791.690 	148	90	 5.031 
8:06:41 PM	 49.2792217433452 	 (123.2434761431060)	 42.00 	 11,796.830 	148	90	 5.078 
8:06:44 PM	 49.2791846953332 	 (123.2436621375380)	 42.40 	 11,811.660 	149	89	 5.006 
8:06:45 PM	 49.2791680153459 	 (123.2437269296490)	 42.60 	 11,816.740 	149	90	 5.066 
8:06:46 PM	 49.2791505809873 	 (123.2437907159320)	 43.20 	 11,821.830 	150	91	 5.114 
8:06:47 PM	 49.2791300453245 	 (123.2438545860350)	 43.60 	 11,827.160 	150	92	 5.177 
8:06:48 PM	 49.2791017983108 	 (123.2439160253850)	 44.20 	 11,832.300 	150	92	 5.164 
8:06:51 PM	 49.2790061607956 	 (123.2440893631420)	 44.20 	 11,848.320 	150	98	 5.511 
8:06:56 PM	 49.2788336612284 	 (123.2443682290610)	 44.20 	 11,876.450 	152	99	 5.656 
8:06:58 PM	 49.2787746526300 	 (123.2444642018520)	 44.20 	 11,887.410 	152	94	 5.399 
8:07:03 PM	 49.2786858044564 	 (123.2447464205320)	 44.40 	 11,912.750 	152	101	 4.984 
8:07:04 PM	 49.2786697950214 	 (123.2448136433950)	 45.00 	 11,917.690 	152	99	 4.914 
8:07:05 PM	 49.2786479182541 	 (123.2448796927920)	 45.40 	 11,922.650 	152	98	 4.881 
8:07:06 PM	 49.2786159832030 	 (123.2449516933410)	 45.60 	 11,927.580 	152	96	 4.782 
8:07:07 PM	 49.2785872332751 	 (123.2450161501760)	 46.20 	 11,932.120 	152	94	 4.689 
8:07:08 PM	 49.2785603273659 	 (123.2450775895260)	 46.40 	 11,936.450 	152	97	 4.407 
8:07:09 PM	 49.2785397078841 	 (123.2451389450570)	 47.00 	 11,940.740 	152	97	 4.225 
8:07:10 PM	 49.2785240337252 	 (123.2451975345610)	 47.40 	 11,945.000 	153	96	 4.250 
8:07:11 PM	 49.2785057611763 	 (123.2452518492930)	 47.60 	 11,949.190 	153	94	 4.225 
8:07:12 PM	 49.2784885782748 	 (123.2453007157890)	 48.20 	 11,953.250 	153	92	 4.096 
8:07:17 PM	 49.2784014903008 	 (123.2455178909000)	 48.60 	 11,972.620 	153	87	 3.803 
8:07:18 PM	 49.2783843912184 	 (123.2455586269490)	 49.20 	 11,976.410 	153	88	 3.790 
8:07:19 PM	 49.2783641070127 	 (123.2455971837040)	 49.40 	 11,980.360 	153	89	 3.872 
8:07:20 PM	 49.2783474270254 	 (123.2456380035720)	 50.00 	 11,984.200 	153	89	 3.937 
8:07:21 PM	 49.2783320043236 	 (123.2456835173070)	 50.40 	 11,988.070 	153	87	 3.845 
8:07:26 PM	 49.2782346904277 	 (123.2459257543080)	 51.00 	 12,007.830 	154	94	 4.104 
8:07:27 PM	 49.2782197706401 	 (123.2459705974900)	 51.40 	 12,011.950 	154	94	 4.096 
8:07:28 PM	 49.2782046832144 	 (123.2460160274050)	 51.60 	 12,016.030 	154	92	 4.096 
8:07:29 PM	 49.2781831417232 	 (123.2460613735020)	 52.20 	 12,020.080 	154	90	 4.033 
8:07:30 PM	 49.2781633604317 	 (123.2461065519600)	 52.60 	 12,024.050 	154	89	 3.944 
8:07:35 PM	 49.2780719138681 	 (123.2463255710890)	 53.20 	 12,043.300 	154	92	 3.989 
8:07:36 PM	 49.2780584190040 	 (123.2463735155760)	 53.40 	 12,047.240 	154	94	 4.079 
8:07:37 PM	 49.2780434153974 	 (123.2464265730230)	 54.00 	 12,051.540 	154	95	 4.184 
8:07:38 PM	 49.2780203651636 	 (123.2464726734900)	 54.40 	 12,055.630 	155	96	 4.217 
8:07:39 PM	 49.2780049424618 	 (123.2465172652150)	 54.60 	 12,059.870 	155	96	 4.234 
8:07:44 PM	 49.2779111489653 	 (123.2467435766010)	 55.20 	 12,081.040 	156	94	 4.234 
8:07:45 PM	 49.2778942175209 	 (123.2467891741540)	 55.40 	 12,085.340 	156	86	 4.250 
8:07:46 PM	 49.2778716702014 	 (123.2468333467840)	 56.00 	 12,089.790 	156	87	 4.346 
8:07:47 PM	 49.2778548225760 	 (123.2468847278500)	 56.40 	 12,094.120 	156	88	 4.372 
8:07:48 PM	 49.2778262402862 	 (123.2469344325360)	 56.60 	 12,098.700 	156	90	 4.464 
8:07:52 PM	 49.2777293454855 	 (123.2471512723710)	 57.40 	 12,116.960 	156	93	 4.657 
8:07:53 PM	 49.2777083907276 	 (123.2472063414750)	 57.60 	 12,121.500 	157	91	 4.539 
8:07:54 PM	 49.2776865977793 	 (123.2472595665600)	 58.20 	 12,125.910 	157	90	 4.481 
8:07:55 PM	 49.2776616197079 	 (123.2473083492360)	 58.40 	 12,130.410 	157	90	 4.435 
8:07:56 PM	 49.2776382341980 	 (123.2473585568360)	 59.00 	 12,134.820 	157	90	 4.453 
8:08:03 PM	 49.2774758767336 	 (123.2477652467780)	 59.40 	 12,166.690 	158	92	 4.539 
8:08:04 PM	 49.2774523235857 	 (123.2478230819100)	 60.00 	 12,171.170 	158	91	 4.473 
8:08:05 PM	 49.2774298600852 	 (123.2478832639750)	 60.40 	 12,175.780 	159	91	 4.530 
8:08:06 PM	 49.2774096596986 	 (123.2479397580020)	 60.60 	 12,180.250 	158	93	 4.519 
8:08:07 PM	 49.2773924767971 	 (123.2479907199740)	 61.20 	 12,184.570 	158	98	 4.407 
8:08:10 PM	 49.2773279361426 	 (123.2481345534320)	 61.40 	 12,197.170 	159	94	 4.151 
8:08:11 PM	 49.2773071490228 	 (123.2481840904800)	 62.00 	 12,201.360 	158	94	 4.111 
8:08:12 PM	 49.2772848531603 	 (123.2482356391840)	 62.40 	 12,205.490 	158	94	 4.184 
8:08:13 PM	 49.2772613000124 	 (123.2482841704040)	 63.00 	 12,209.580 	158	92	 4.065 
8:08:14 PM	 49.2772391717880 	 (123.2483306061470)	 63.40 	 12,213.620 	158	91	 4.019 
8:08:19 PM	 49.2771442886441 	 (123.2485808059570)	 63.60 	 12,234.400 	158	97	 4.242 
8:08:20 PM	 49.2771265190094 	 (123.2486306782810)	 64.00 	 12,238.750 	158	97	 4.234 
8:08:21 PM	 49.2771064862608 	 (123.2486801315090)	 64.80 	 12,242.990 	158	98	 4.293 
8:08:22 PM	 49.2770853638648 	 (123.2487295847380)	 65.00 	 12,247.200 	159	97	 4.284 
8:08:23 PM	 49.2770681809633 	 (123.2487807143470)	 65.40 	 12,251.490 	158	95	 4.209 
8:08:31 PM	 49.2769087571650 	 (123.2491529546670)	 66.00 	 12,282.940 	159	88	 3.825 
8:08:32 PM	 49.2768892273306 	 (123.2491951156400)	 66.40 	 12,286.730 	158	88	 3.858 
8:08:33 PM	 49.2768795881420 	 (123.2492347620420)	 66.80 	 12,290.780 	158	88	 3.858 
8:08:34 PM	 49.2768660932779 	 (123.2492712233210)	 67.00 	 12,294.540 	159	88	 3.901 
8:08:35 PM	 49.2768463119864 	 (123.2493095286190)	 67.40 	 12,298.450 	159	88	 3.908 
8:08:40 PM	 49.2767387721687 	 (123.2494851294900)	 68.00 	 12,317.380 	158	84	 3.717 
8:08:41 PM	 49.2767192423343 	 (123.2495194114740)	 68.40 	 12,321.200 	158	85	 3.706 
8:08:42 PM	 49.2766966111958 	 (123.2495518494390)	 68.80 	 12,324.950 	158	85	 3.832 
8:08:43 PM	 49.2766712140291 	 (123.2495913282030)	 69.00 	 12,328.950 	158	103	 4.033 
8:08:44 PM	 49.2766489181667 	 (123.2496316451570)	 69.80 	 12,333.620 	158	107	 4.678 
8:08:46 PM	 49.2765898257493 	 (123.2497079204760)	 69.80 	 12,342.730 	158	103	 4.548 
8:08:49 PM	 49.2764903325587 	 (123.2497934158890)	 70.00 	 12,355.870 	158	95	 4.201 
8:08:50 PM	 49.2764566373080 	 (123.2498178910460)	 70.40 	 12,360.010 	158	94	 4.144 
8:08:51 PM	 49.2764164879918 	 (123.2498372532420)	 71.00 	 12,364.120 	158	94	 4.111 
8:08:53 PM	 49.2763444874435 	 (123.2498958427450)	 71.40 	 12,373.240 	159	95	 4.104 
8:08:54 PM	 49.2763129714876 	 (123.2499240059400)	 71.80 	 12,377.410 	159	94	 4.176 
8:08:56 PM	 49.2762463353574 	 (123.2499757222830)	 72.00 	 12,385.570 	159	92	 4.026 
8:08:57 PM	 49.2762109637260 	 (123.2500023767350)	 72.80 	 12,389.610 	160	93	 4.048 
8:08:58 PM	 49.2761761788278 	 (123.2500291150060)	 73.40 	 12,393.690 	159	92	 4.072 
8:08:59 PM	 49.2761448305100 	 (123.2500519976010)	 74.00 	 12,397.740 	159	91	 4.048 
8:09:00 PM	 49.2761124763637 	 (123.2500781491390)	 74.40 	 12,401.730 	159	91	 3.996 
8:09:02 PM	 49.2760482709854 	 (123.2501286081960)	 74.40 	 12,409.790 	159	92	 4.033 
8:09:07 PM	 49.2758685629814 	 (123.2502584438770)	 75.00 	 12,430.200 	160	96	 4.176 
8:09:08 PM	 49.2758342809975 	 (123.2502920553080)	 75.40 	 12,434.410 	160	94	 4.209 
8:09:09 PM	 49.2757969815284 	 (123.2503176201130)	 76.00 	 12,438.540 	160	92	 4.127 
8:09:10 PM	 49.2757616937160 	 (123.2503399997940)	 76.40 	 12,442.570 	160	92	 4.019 
8:09:11 PM	 49.2757276631891 	 (123.2503631338470)	 77.00 	 12,446.610 	160	94	 4.041 
8:09:13 PM	 49.2756579257547 	 (123.2504101563240)	 77.00 	 12,454.870 	160	92	 4.104 
8:09:18 PM	 49.2754971608519 	 (123.2505498826500)	 77.40 	 12,474.990 	161	93	 4.026 
8:09:19 PM	 49.2754724342375 	 (123.2505915407090)	 77.80 	 12,479.040 	161	93	 4.057 
8:09:20 PM	 49.2754458636045 	 (123.2506313547490)	 78.00 	 12,483.160 	161	94	 4.111 
8:09:21 PM	 49.2754214722663 	 (123.2506752759210)	 78.40 	 12,487.290 	161	95	 4.127 
8:09:22 PM	 49.2753991764038 	 (123.2507207058370)	 79.00 	 12,491.420 	161	95	 4.144 
8:09:28 PM	 49.2753445263952 	 (123.2510701473800)	 79.00 	 12,517.550 	161	101	 4.427 
8:09:29 PM	 49.2753384914249 	 (123.2511315867300)	 79.40 	 12,522.000 	160	102	 4.435 
8:09:30 PM	 49.2753342166543 	 (123.2511917687950)	 79.80 	 12,526.500 	160	103	 4.511 
8:09:31 PM	 49.2753291875123 	 (123.2512528728690)	 80.00 	 12,531.050 	159	103	 4.548 
8:09:32 PM	 49.2753237392753 	 (123.2513126358380)	 80.40 	 12,535.580 	159	95	 4.530 
8:09:33 PM	 49.2753157764673 	 (123.2513756677500)	 81.00 	 12,540.150 	159	94	 4.568 
8:09:35 PM	 49.2752911336719 	 (123.2515044137830)	 81.00 	 12,549.660 	159	96	 4.782 
8:09:36 PM	 49.2752712685614 	 (123.2515674456950)	 81.00 	 12,554.420 	159	95	 4.762 
8:09:38 PM	 49.2752327956259 	 (123.2516782544550)	 81.00 	 12,563.580 	159	90	 4.511 
8:09:41 PM	 49.2751600407063 	 (123.2518158853050)	 81.40 	 12,576.450 	158	84	 4.184 
8:09:42 PM	 49.2751290276646 	 (123.2518465630710)	 82.00 	 12,580.510 	158	82	 4.072 
8:09:43 PM	 49.2751016188412 	 (123.2518836949020)	 82.40 	 12,584.570 	158	82	 4.048 
8:09:44 PM	 49.2750742100179 	 (123.2519136182960)	 83.00 	 12,588.620 	158	81	 4.048 
8:09:45 PM	 49.2750436998903 	 (123.2519401889290)	 83.40 	 12,592.620 	158	82	 4.011 
8:09:50 PM	 49.2748638242483 	 (123.2520450465380)	 83.40 	 12,613.370 	158	96	 4.217 
8:09:56 PM	 49.2746381834149 	 (123.2521410193290)	 84.00 	 12,638.900 	157	102	 4.389 
8:09:57 PM	 49.2746008839458 	 (123.2521637342870)	 84.00 	 12,643.450 	157	105	 4.548 
8:09:58 PM	 49.2745624110102 	 (123.2521876227110)	 84.40 	 12,648.080 	157	106	 4.627 
8:09:59 PM	 49.2745215073227 	 (123.2522075716400)	 85.00 	 12,652.750 	157	97	 4.668 
8:10:00 PM	 49.2744807712733 	 (123.2522265985600)	 85.40 	 12,657.450 	157	96	 4.709 
8:10:01 PM	 49.2744407895952 	 (123.2522465474900)	 85.80 	 12,662.200 	157	96	 4.741 
8:10:06 PM	 49.2742585670202 	 (123.2524194661520)	 85.80 	 12,686.370 	157	102	 4.995 
8:10:11 PM	 49.2741048429161 	 (123.2527016010130)	 85.80 	 12,713.170 	156	101	 5.626 
8:10:18 PM	 49.2739413119852 	 (123.2532132323830)	 86.00 	 12,754.830 	156	108	 6.109 
8:10:19 PM	 49.2739134840667 	 (123.2532859873020)	 86.40 	 12,760.920 	155	105	 6.091 
8:10:20 PM	 49.2738826386630 	 (123.2533557247370)	 87.00 	 12,767.040 	155	98	 6.109 
8:10:21 PM	 49.2738552298396 	 (123.2534267194560)	 87.40 	 12,773.160 	156	98	 6.125 
8:10:22 PM	 49.2738253902643 	 (123.2534950319670)	 87.80 	 12,779.340 	155	100	 6.188 
8:10:25 PM	 49.2737036012113 	 (123.2536808587610)	 87.80 	 12,797.980 	155	99	 6.215 
8:10:26 PM	 49.2736580874770 	 (123.2537321560080)	 87.80 	 12,804.120 	155	98	 6.144 
8:10:32 PM	 49.2733979132026 	 (123.2540132012210)	 87.80 	 12,840.290 	156	96	 6.006 
8:10:38 PM	 49.2730954103171 	 (123.2542172167450)	 87.80 	 12,874.820 	155	99	 5.611 
8:10:41 PM	 49.2729425244033 	 (123.2542660832400)	 88.00 	 12,891.700 	155	101	 5.671 
8:10:42 PM	 49.2728876229375 	 (123.2542739622290)	 88.40 	 12,897.410 	155	101	 5.717 
8:10:43 PM	 49.2728380020707 	 (123.2542841881510)	 89.00 	 12,903.160 	156	101	 5.717 
8:10:44 PM	 49.2727904766798 	 (123.2542888820170)	 89.40 	 12,908.830 	155	100	 5.702 
8:10:45 PM	 49.2727426160126 	 (123.2542892172930)	 90.00 	 12,914.440 	155	99	 5.597 
8:10:47 PM	 49.2726501636207 	 (123.2542943302540)	 90.00 	 12,925.420 	155	96	 5.453 
8:10:48 PM	 49.2726037278771 	 (123.2542887143790)	 90.40 	 12,930.830 	155	94	 5.399 
8:10:49 PM	 49.2725567892193 	 (123.2542833499610)	 90.80 	 12,936.120 	154	93	 5.291 
8:10:50 PM	 49.2725087609142 	 (123.2542763091620)	 91.00 	 12,941.330 	155	93	 5.215 
8:10:51 PM	 49.2724603135138 	 (123.2542693521820)	 91.40 	 12,946.710 	155	93	 5.386 
8:10:52 PM	 49.2724127043038 	 (123.2542601320890)	 92.00 	 12,951.980 	155	105	 5.252 
8:11:01 PM	 49.2719616740942 	 (123.2541771512470)	 92.00 	 13,001.910 	154	98	 6.215 
8:11:03 PM	 49.2718655336648 	 (123.2541432045400)	 92.40 	 13,013.990 	154	96	 6.013 
8:11:04 PM	 49.2718179244548 	 (123.2541326433420)	 93.00 	 13,020.000 	154	95	 6.006 
8:11:05 PM	 49.2717710696160 	 (123.2541245128950)	 93.40 	 13,025.940 	154	95	 5.939 
8:11:06 PM	 49.2717182636260 	 (123.2541167177250)	 94.00 	 13,031.900 	154	95	 5.955 
8:11:07 PM	 49.2716605961322 	 (123.2541083358220)	 94.40 	 13,037.820 	155	95	 5.922 
8:11:13 PM	 49.2714072111994 	 (123.2540731318290)	 95.00 	 13,073.130 	156	95	 5.656 
8:11:14 PM	 49.2713659722357 	 (123.2540521770710)	 95.40 	 13,078.250 	156	47	 5.114 
8:11:15 PM	 49.2713515553623 	 (123.2540048193180)	 95.80 	 13,083.080 	157	0	 4.836 
8:11:16 PM	 49.2713815625756 	 (123.2539582997560)	 96.40 	 13,087.580 	157	0	 4.481 
8:11:17 PM	 49.2714233044534 	 (123.2539645861830)	 96.80 	 13,091.910 	156	35	 4.346 
8:11:22 PM	 49.2716923635452 	 (123.2540354132650)	 96.80 	 13,119.260 	154	75	 6.269 
8:11:26 PM	 49.2719402164220 	 (123.2540848664930)	 96.40 	 13,147.320 	152	89	 7.373 
8:11:27 PM	 49.2720126360654 	 (123.2540944218630)	 96.00 	 13,155.040 	151	92	 7.718 
8:11:28 PM	 49.2720841336995 	 (123.2541066594420)	 95.40 	 13,163.000 	151	95	 7.978 
8:11:29 PM	 49.2721535358577 	 (123.2541194837540)	 95.00 	 13,171.290 	150	95	 8.286 
8:11:30 PM	 49.2722292244434 	 (123.2541345711790)	 94.40 	 13,179.710 	150	71	 8.418 
8:11:32 PM	 49.2723870556801 	 (123.2541671767830)	 94.00 	 13,197.000 	148	0	 8.692 
8:11:33 PM	 49.2724640853703 	 (123.2541830185800)	 93.80 	 13,205.830 	148	0	 8.835 
8:11:34 PM	 49.2725431267172 	 (123.2541982736430)	 93.00 	 13,214.820 	148	0	 8.984 
8:11:35 PM	 49.2726210784167 	 (123.2542150374500)	 92.80 	 13,223.910 	146	0	 9.097 
8:11:36 PM	 49.2727039754390 	 (123.2542272750280)	 92.00 	 13,232.980 	145	0	 9.060 
8:11:37 PM	 49.2727882135659 	 (123.2542317174370)	 91.80 	 13,242.230 	144	0	 9.255 
